timestamp,power,temperature,cloud_cover,humidity,wind_speed
2024-01-05 14:00:00,101.0395250155621,19.654039521625577,75.56287361990474,65.42818241024547,1.474130566788936
2024-01-07 05:00:00,61.90446738753699,16.827582849230073,76.78565254820558,84.39668957249856,2.644407912958499
2024-01-03 07:00:00,91.12815433130255,26.29864164742316,53.46183652457141,51.92427200978681,5.408502971243114
2024-01-02 11:00:00,4.830468306450955,22.423693387866223,45.895394173379444,81.43152960918101,3.5187387721938164
2024-01-02 18:00:00,98.65992092127112,21.830112860494545,75.44355513162274,67.10768690070961,3.2469730306466253
2024-01-02 14:00:00,106.03772120236405,17.57705603950144,62.799181358332305,85.06212436572557,3.8251259383777594
2024-01-01 03:00:00,64.194989213443,20.6301654103694,68.42991977381489,46.27888038324866,3.237901374433358
2024-01-06 02:00:00,5.231103468763207,17.344621287712094,68.5529668989511,67.6817930567467,2.0412227123514617
2024-01-06 21:00:00,83.7908336160368,21.51680892365877,48.36080660886081,80.05001516486362,2.315893083485844
2024-01-03 07:00:00,1.4094905761168104,18.44472408367295,66.29914184847651,49.96635770468096,5.435074388885301
2024-01-07 04:00:00,55.964522802390604,21.074497661415343,27.207204376848832,48.58856322646062,4.814168294461645
2024-01-03 06:00:00,35.33868977878071,18.105236412772527,22.78813061826579,44.22728156944242,3.9410863002965106
2024-01-01 02:00:00,95.9589230534765,15.310988663248539,76.84613487960928,57.096849710180294,2.6326813903548825
2024-01-04 21:00:00,61.221637818141936,15.045774367766587,22.74908161446008,79.26315634755456,2.9482193202103266
2024-01-01 08:00:00,23.75127013060675,24.858174786681946,49.7905107642916,43.73743063117264,1.5104329685375908
2024-01-02 15:00:00,81.50473072913545,24.174327571711203,65.50129933365719,76.278806118472,5.194024266148836
2024-01-06 10:00:00,48.99648213291846,20.72133221817681,74.57670079511355,53.96845275538723,1.1489172191451205
2024-01-02 01:00:00,103.25222557830824,25.816985259827256,35.31121771530877,80.08968923074721,1.6495684625903637
2024-01-02 18:00:00,21.128631049617777,19.739811665946547,40.3029406436858,60.039350098136396,5.671921838527067
2024-01-05 20:00:00,18.27434945621981,14.71047431710587,69.32012165135329,47.49390681156584,1.0923576071157584
2024-01-02 18:00:00,96.96311674672415,19.561283468831327,41.09104272503708,66.05534414109763,4.669670852939184
2024-01-04 02:00:00,54.41773597705374,19.972416270759055,74.08703414869065,69.61346469707715,4.262659679752884
2024-01-04 14:00:00,9.998473761366064,21.54208690769745,71.66281341957946,73.553802892275,1.3617567627839622
2024-01-03 06:00:00,49.48872936213577,16.240486042346998,25.773976229710247,50.54158533707275,3.5845753146958144
2024-01-01 06:00:00,59.07940015847209,17.8399759340775,43.23134764416581,77.16337654460759,3.011656099610514
2024-01-07 09:00:00,42.70105113677812,17.08169069860632,60.15027881280487,53.24932265572296,4.380083272879692
2024-01-07 19:00:00,64.66559660713123,22.65292322959267,44.909592600482824,42.04478520101912,3.9553106895444277
2024-01-01 18:00:00,48.37880250143371,21.72589617563166,58.30855017798376,82.39916667090223,5.476741442674692
2024-01-07 00:00:00,5.694565523578834,20.194251950181318,35.73377298829901,84.33964411662194,1.0636396573863587
2024-01-01 05:00:00,93.96075183921913,21.378560386633538,36.35273932754189,48.62489044348781,3.0614863956520537
2024-01-01 14:00:00,85.06183399295989,13.70393173438884,47.15207884068016,61.89449550204647,4.653317612621576
2024-01-02 05:00:00,35.8438551429266,24.596709872186224,59.09304448184294,86.8991728180923,2.413566552714287
2024-01-01 19:00:00,31.25474515100657,21.418956467337868,79.66167302912773,51.88545395567067,4.402316009252252
2024-01-02 16:00:00,58.37670169789565,22.093145432602896,59.292661278232686,44.152918454400485,2.1321321294507127
2024-01-07 09:00:00,28.720727778919713,21.20540862154789,39.71422549469109,66.29384427084938,4.122470755735689
2024-01-05 05:00:00,82.68824179977118,21.171478984005198,44.9866455989189,68.69437345042073,2.009159831161888
2024-01-04 13:00:00,31.29794382525986,25.450412541643093,64.32092159311391,52.03447666231981,4.127902667332749
2024-01-05 13:00:00,71.69905571403388,13.974307885286244,60.91492313014152,50.413475383994594,5.593096643576
2024-01-05 02:00:00,8.718932240336235,22.336146436666127,75.1264164487849,89.06747453200042,5.543144915343096
2024-01-04 14:00:00,51.10380180284137,25.809718847915445,38.019765967582615,81.91284913433404,1.9818274027095177
2024-01-07 07:00:00,17.49509606737904,25.69648006226477,42.86383458600962,87.96646558779022,4.501444669154293
2024-01-06 16:00:00,40.78047491047827,21.65829762717204,72.86868636452465,43.103475429020406,3.086884326344708
2024-01-04 04:00:00,79.16231772546539,22.95522835621999,21.45498648632556,84.9633954197891,5.595081803340049
2024-01-05 22:00:00,92.4479236979149,21.790649207489412,51.494130659660144,47.926733439487506,2.516512382739629
2024-01-07 22:00:00,14.755579790604285,22.3926954196975,77.62024062177422,83.80201835260723,2.7934120415373997
2024-01-02 00:00:00,36.09245624017995,22.348066917689707,25.412944790524257,69.37608669647086,2.019940717639818
2024-01-01 10:00:00,49.68765708584059,14.60470334363956,79.45381265796243,67.19833028044435,1.1692934671218889
2024-01-04 08:00:00,108.84977430143357,20.47203418810525,68.93165758446304,88.06710868999178,3.153727349849202
2024-01-06 13:00:00,17.54137590606942,20.297051001181856,50.867253538609916,85.62946908620167,4.202540271747616
2024-01-01 18:00:00,21.59104180608465,25.57513961262127,54.5211673978758,85.34110983292682,4.306983620166112
2024-01-03 18:00:00,26.47711852684543,13.738418717865825,27.049338457587538,56.75733980603203,1.2400219067572078
2024-01-04 19:00:00,86.30310851409732,22.504201850560705,74.14223916116401,75.21719030582945,3.186240500578048
2024-01-04 10:00:00,26.701166231750882,15.334163639302608,73.96941548988282,46.08825602117281,5.525160034508151
2024-01-07 13:00:00,31.227749582498266,17.80508782074789,26.36256989872524,61.809069683391634,4.250893584416697
2024-01-05 03:00:00,9.53068863351731,21.126281890856536,22.249829750581092,81.63157793882972,3.3461924109533516
2024-01-01 13:00:00,36.107781663959315,16.300611699502667,67.73285134936269,55.445649976138846,1.5609582266307886
2024-01-04 08:00:00,100.94323468198665,20.316979958485117,37.566458048445895,59.68637100321622,4.995134940675808
2024-01-03 02:00:00,99.33911274840777,23.094156840651166,38.87012234676075,62.042533997638714,2.612820763140362
2024-01-06 19:00:00,42.13860737186445,23.44023965011964,22.947517211822912,79.86943656707271,2.858125681928999
2024-01-02 03:00:00,47.678605066561204,21.079960296336264,55.20313782177193,81.13174970371057,4.975041865568237
2024-01-04 16:00:00,89.91965765219925,19.371892087992812,23.372769226354208,53.94024733869468,3.667087100554249
2024-01-06 19:00:00,32.83286702854113,20.705804333002035,37.48557149695979,63.73722290786688,3.7282948488225838
2024-01-07 07:00:00,16.242977113606955,25.328599783716285,52.82914588359442,78.6229707938893,5.892621010242278
2024-01-05 03:00:00,107.05466618012923,17.147715756358146,44.57317305365735,43.60154494412897,5.090584493857742
2024-01-06 06:00:00,92.29100382874647,20.70088929037738,62.360559197475055,51.94618991200553,1.0332772539290156
2024-01-03 02:00:00,31.710404128095703,25.409188857282658,77.81453280768513,63.331725667402736,4.239106346374313
2024-01-03 16:00:00,41.35929622063025,25.798147001272916,40.55592217045239,66.45160125094857,4.368727819985054
2024-01-04 08:00:00,4.5857211513799445,20.596233807519916,79.49070492125762,55.2687664797902,5.014110300977427
2024-01-01 21:00:00,16.66604568643167,23.572791657777934,62.02427342100859,68.42008981926904,1.7117034312465482
2024-01-04 06:00:00,58.44860122221744,23.618621985878733,44.19823840353199,64.50585234616253,4.208201563796789
2024-01-02 21:00:00,23.196301891087735,25.377084884073163,65.14525059011137,70.78984332697635,2.103542954708459
2024-01-07 14:00:00,4.708123953691703,19.44997800815981,71.29009548771006,54.19796828426993,1.1711939494884973
2024-01-06 09:00:00,28.940685092745266,21.076092939952627,79.7449378996926,77.73099730341872,5.713918200941564
2024-01-03 19:00:00,55.625327508066725,26.605971796315593,34.078786198099564,84.06564154640003,2.0858491545395537
2024-01-01 03:00:00,80.59778546537873,18.78865635334082,34.6925082969215,41.99209142799814,2.154049669106228
2024-01-01 05:00:00,70.63515201587609,20.716033529427953,21.820101800561613,58.077770146611876,1.1808111091471838
2024-01-01 20:00:00,104.95563828297254,18.10134533400453,70.15767793918617,77.78662331949494,2.594837310656855
2024-01-01 02:00:00,106.69151471613176,18.167932214537572,71.46274144349847,66.04241592808069,5.835053093901044
2024-01-07 06:00:00,76.1593592257682,21.946665201767342,35.23832321628856,59.41896401395931,3.726113338677556
2024-01-01 10:00:00,0.5902656068255563,22.731027284289844,46.97388129269081,81.45314831865501,1.260835615381823
2024-01-06 10:00:00,88.827568673405,21.374836182983174,48.41396599464767,68.48131035702775,2.8196678233449655
2024-01-03 07:00:00,54.39187461402861,21.31862420228431,73.80770655464941,58.03135440719342,2.6130234088309807
2024-01-06 09:00:00,7.98421019270632,22.532494644988084,41.3285037083666,51.97681217337469,1.8091082768843876
2024-01-04 22:00:00,16.988230872218065,23.73319255785473,64.35006188116192,55.52208980642648,5.423931090322968
2024-01-07 09:00:00,48.24472954529215,22.67356969329774,31.74711166151976,83.17126480265273,3.6202185385729244
2024-01-07 03:00:00,56.89695726407366,16.510792130667376,26.72861481789449,51.344133101915446,3.0053987115189704
2024-01-06 12:00:00,42.966542352969064,16.927836553439093,42.22618646581384,68.64768963991156,2.58826663498353
2024-01-06 14:00:00,15.165886223818076,22.97795855810567,29.777410697343683,81.22021864078383,1.6582885609144666
2024-01-07 23:00:00,92.03034173989961,17.94936009194697,62.46959873212127,56.86728092860428,3.346141359968138
2024-01-02 20:00:00,55.64068325271351,26.587904481245268,53.10290555899134,62.33541950951844,1.1781916903829333
2024-01-06 08:00:00,3.6085043948266056,21.368512929863524,75.87136883508109,66.26061851118907,1.8274911899101935
2024-01-01 21:00:00,101.43164547529814,24.60317736782948,68.90883069684992,58.27103428057791,2.813334792603386
2024-01-02 02:00:00,15.012256091536472,15.124388343710912,30.562096251458193,79.19354452027558,2.131375490452942
2024-01-02 22:00:00,1.627806319587801,25.578175825861237,24.18209946308079,50.827943293237894,1.3239480405215773
2024-01-06 23:00:00,5.292906984193725,16.987855681932054,56.01372979247509,51.797620186061586,1.7349428941500742
2024-01-07 11:00:00,54.42451236534707,15.437902134107615,34.27062570258052,76.8677358830003,3.4457539441960616
2024-01-06 11:00:00,0.08333560510981187,23.172341451815967,68.27863163345967,63.923149902776416,5.15621984312535
2024-01-01 00:00:00,79.97772160015907,20.24326812083376,79.39009876918166,80.9030781599173,4.6076213959976675
2024-01-07 19:00:00,44.191325464016515,24.684777615891626,46.15595300394885,49.19890713036463,4.6968024883930894
2024-01-03 02:00:00,93.05128795809478,17.02265268036013,61.11314095398822,69.56195883191113,2.865208322197084
2024-01-06 03:00:00,5.763666526485089,16.92187816300004,36.71208779006574,43.75480922850478,5.751772102877088
2024-01-02 06:00:00,93.82072432645458,17.987739621928693,45.50154021593653,51.84568923122725,1.8479333917296223
2024-01-07 11:00:00,83.17404478518137,15.048322144973778,79.91173202493631,70.07940416561543,1.8645184889149857
2024-01-07 11:00:00,69.92759380016867,25.84426156155594,22.93115250896957,83.90085224897854,1.9921228743241692
2024-01-07 13:00:00,64.70291257605372,14.437015268258131,37.396868891334556,87.29076385522741,4.411890833801543
2024-01-05 08:00:00,10.859252305811077,22.242106497384288,42.46344548174872,45.29196805943935,4.790980055001005
2024-01-04 21:00:00,16.585071183542237,20.917507129314874,52.06335924882401,74.80336773509813,3.698437718326309
2024-01-01 12:00:00,29.98829267089628,22.874738186310832,46.13912504422314,72.2605022182884,2.5396104949648657
2024-01-01 20:00:00,52.46034961189948,17.469425316308588,65.00300534472323,56.90089850869062,1.4092282978467339
2024-01-01 21:00:00,35.68112430947837,19.63084742746755,32.86360447431174,50.4938228920489,4.554015834132204
2024-01-03 13:00:00,80.15264802778813,24.079922370724464,70.92868508410378,78.02885121120522,3.521781607367237
2024-01-01 21:00:00,49.64818025110013,23.330937920386084,54.6567408945951,42.80994924656449,2.862017479534832
2024-01-03 02:00:00,70.05849565533019,22.620808923347163,42.40455591759029,50.52349532039794,4.095788742325917
2024-01-04 21:00:00,35.66027867905647,23.30336857331185,22.354620053937236,46.004837327518416,1.7784558606142746
2024-01-02 03:00:00,17.433753357542365,17.789566402812667,48.12033758965302,48.191093810900014,5.92033333324921
2024-01-02 16:00:00,20.67284162904166,23.87120441356189,48.81812962848255,84.62725247707678,5.385643056860663
2024-01-07 14:00:00,73.12445837227881,25.127013079921177,61.083365097379485,73.95242171779086,2.4346747937746827
2024-01-07 12:00:00,35.06474982056354,17.585672453027353,77.49425348993232,60.60974181138626,5.393161026827438
2024-01-03 20:00:00,91.53933437626148,17.38098710695647,66.0206239506441,68.53055317177547,5.589229296611308
2024-01-01 04:00:00,47.49819025912447,25.467731717211198,20.98212314137308,76.50152695096557,4.725767483837054
2024-01-03 13:00:00,75.09863055615831,22.469003106214608,28.899434744568666,67.05364354531478,5.613582233729376
2024-01-01 07:00:00,56.37648649590984,21.73381322231244,52.9603116709245,65.84194849465896,3.4452639101744893
2024-01-01 03:00:00,30.168205046287984,18.754077462347468,61.3570462493263,68.43302995833952,1.9669660361524712
2024-01-07 16:00:00,6.41700888512164,18.461396912679795,62.588368110299086,50.62940232589461,1.394940018366698
2024-01-07 21:00:00,0.9586108285634705,25.238453677729076,68.96866132641674,88.79734756279885,3.482731053152814
2024-01-02 03:00:00,42.02819414751893,16.176965906077342,48.747423673044715,85.04027344815776,3.929618239350077
2024-01-01 07:00:00,10.416997248350063,17.659512184225697,74.73240476822639,84.15479693863387,5.983020268987918
2024-01-02 05:00:00,7.00445974623583,21.104282772693914,29.00942949474714,47.02747834169543,5.186633071883072
2024-01-03 00:00:00,7.398405020381076,13.95598728474619,33.88108113476743,84.32258912418392,4.353032026504534
2024-01-06 16:00:00,94.72481790562901,25.897954870885997,29.074904513016797,52.933105389955,2.532084888091193
2024-01-01 18:00:00,0.1497621648617491,19.45465458547927,29.826542719210984,49.99552977196244,1.4551943597862262
2024-01-05 12:00:00,90.74216928751177,20.260885177804976,43.54267664352102,59.63445554771307,3.8782113212278215
2024-01-04 14:00:00,40.03149067069109,25.60705774155528,50.88650088498889,67.47227409496347,3.986864682548638
2024-01-04 02:00:00,12.80280291452721,25.471643608275528,69.2970772752671,67.62059843831862,5.933884260829915
2024-01-07 15:00:00,22.028837510857585,26.07399248801351,37.574460750266645,83.88194831416556,2.877000371746356
2024-01-04 16:00:00,53.32294132521108,17.448709617607033,68.48852865056699,61.49994705309979,2.6710451104874307
2024-01-06 22:00:00,38.0040759068899,20.95742806203543,61.6153755373586,45.7867291016158,1.2704687596918909
2024-01-01 14:00:00,20.87285291650097,25.31872279126565,25.465043232907647,66.09420737791217,5.490761905713044
2024-01-02 14:00:00,87.4447812683493,21.715643898029125,23.13301343153123,62.3585832164038,4.009621143300842
2024-01-07 21:00:00,26.892886607873862,18.16178670764011,71.8125483712669,83.4466338991987,2.420966163549
2024-01-06 22:00:00,65.35137967251589,24.00497518286584,21.01708697662827,50.42781573055741,3.497756741219579
2024-01-02 22:00:00,78.3610533083285,18.284418326588877,38.785537246621516,62.503910020688195,2.195686558923242
2024-01-02 16:00:00,75.68399017038794,22.201095451332627,42.42571198698322,82.79118894188578,3.8056667270152484
2024-01-02 06:00:00,22.26348450531452,20.005407553717582,73.5398461268291,53.3612188017744,4.531018610215577
2024-01-07 12:00:00,41.52491838371066,22.03599059079255,25.13485706298319,71.98908079147046,2.3167556545643153
2024-01-01 11:00:00,37.57507378416895,16.477952558173175,43.86464398004119,54.76635662604562,3.9612366098893297
2024-01-07 15:00:00,62.53668599295307,24.820576650787615,37.899099179506024,82.92494234463659,4.5369084024611706
2024-01-04 05:00:00,89.24278619902168,18.80527385370124,58.340800364895884,46.82315923660092,1.5709249792247173
2024-01-07 23:00:00,52.30783903855928,19.93158526464942,72.46052849870192,56.774308579210626,1.1244920668936573
2024-01-02 00:00:00,108.20813823750582,15.681446320561196,43.67132233573514,86.93236424294571,1.6553876556258236
2024-01-03 11:00:00,68.3077882376561,17.60014590157358,36.40450061236706,72.22615503199417,1.443468976915808
2024-01-03 03:00:00,42.6305450973044,16.789776881632065,55.72326697683924,73.34914742079933,3.564631617311525
2024-01-06 21:00:00,53.43232033394623,22.052755303093164,47.90822188466677,42.72797455492076,2.165663250296782
2024-01-01 00:00:00,6.327250677232893,21.001128847487152,52.879990081093354,42.9557034489928,2.2436179493311963
2024-01-03 12:00:00,24.471947994327206,20.57075221997147,71.72714355689158,41.20826633564754,5.973882554263881
2024-01-04 16:00:00,17.59726012145167,15.110744588320602,76.61576986632741,87.16433140687901,4.792394435111502
2024-01-01 06:00:00,28.72783487749877,23.46563894088306,58.77086591140278,46.949086796394106,2.8057813833818197
2024-01-02 03:00:00,22.4291977358142,24.219855296820274,66.60465249407514,45.0097925849881,4.082026600820739
2024-01-05 10:00:00,76.32848139366246,18.533340943303504,36.398664623637615,81.09771011417111,1.4847179737851843
2024-01-01 13:00:00,50.94816174877779,14.502744239575312,54.37057706801144,72.45628792683507,3.9800425016583487
2024-01-01 18:00:00,42.14204783532456,19.839280387888284,22.01334127729403,88.53898687491187,5.786696065201325
2024-01-05 11:00:00,74.37146825957062,15.469009065385746,41.31092129525088,77.81471742566868,1.1962924638809165
2024-01-02 16:00:00,84.54226460654006,19.54713737732332,30.07979073835866,89.4670775032128,1.7919991370679336
2024-01-02 06:00:00,37.565259979013724,18.349274419822066,69.21656975476493,64.86021066805621,1.4454794022504167
2024-01-01 23:00:00,105.07453456624322,15.921587826467789,29.391505281378485,77.81536515176234,1.806409450258291
2024-01-04 01:00:00,95.53417585730112,16.5311022561455,73.49882873284726,64.4684088436822,2.4707062191994957
2024-01-04 17:00:00,58.78205044790567,17.800891919792228,34.89863761749453,61.03243067364846,3.4595941485511172
2024-01-07 03:00:00,73.81694345450103,19.950760305139575,44.807937187001755,56.41351779499477,5.525453367953574
